,age,education_number,marital,occupation,race,sex,capitalgain,capitalloss,hours,country,income
27992,54,12,2,2,4,1,0,0,40,4,0
27993,54,11,2,3,4,1,0,0,40,38,1
27994,54,10,2,9,4,1,0,0,40,38,1
27995,54,2,2,7,4,1,0,0,35,25,0
27996,54,10,2,11,4,1,0,0,40,38,0
27997,54,13,2,2,4,1,0,0,45,38,1
27998,54,9,0,7,4,1,0,0,32,38,0
27999,54,13,2,3,4,1,0,0,45,38,1
28000,54,9,2,3,4,1,0,0,40,38,1
28001,54,11,2,10,4,1,0,0,40,38,0
28002,54,10,2,9,4,1,0,0,50,38,0
28003,54,14,0,9,4,0,0,0,30,38,0
28004,54,14,2,3,4,1,0,0,52,38,1
28005,54,9,4,11,4,1,0,0,40,38,0
28006,54,9,3,3,4,0,0,0,43,38,0
28007,54,2,2,13,4,1,0,0,50,38,0
28008,54,14,0,12,4,1,0,0,40,38,1
28009,54,14,2,7,4,1,0,0,40,38,0
28010,54,9,2,2,4,1,0,0,40,38,0
28011,54,13,0,3,4,1,0,0,40,38,0
28012,54,2,5,8,4,0,0,0,40,25,0
28013,54,9,2,2,4,1,0,0,40,11,0
28014,54,10,6,9,4,1,0,0,50,38,0
28015,54,14,0,9,4,0,0,0,40,38,0
28016,54,9,4,0,4,0,0,0,40,38,0
28017,54,14,2,3,1,1,0,0,45,38,1
28018,54,10,2,2,4,1,0,0,40,38,1
28019,54,9,5,11,4,0,0,0,35,38,0
28020,54,9,4,7,4,1,0,0,15,38,0
28021,54,2,2,7,4,1,0,0,40,25,0
28022,54,9,0,12,4,1,0,0,42,38,1
28023,54,13,2,2,4,1,0,0,50,38,0
28024,54,9,2,3,4,1,0,0,56,38,0
28025,54,10,4,3,4,0,0,0,45,38,1
28026,54,13,2,3,4,1,0,0,40,38,1
28027,54,9,2,2,4,1,0,0,44,38,0
28028,54,9,4,5,4,1,0,0,40,38,0
28029,54,10,2,11,4,1,0,0,40,38,0
28030,54,9,2,11,4,1,0,0,40,38,0
28031,54,10,2,11,4,0,0,0,40,38,1
28032,54,13,2,3,4,1,0,0,40,38,1
28033,54,7,2,7,2,0,0,0,40,38,1
28034,54,9,6,7,2,0,0,0,40,38,0
28035,54,9,6,3,4,0,0,0,45,38,0
28036,54,9,2,3,4,1,0,0,40,38,1
28037,54,9,2,3,4,1,0,0,55,38,1
28038,54,9,2,2,4,1,0,0,35,38,0
28039,54,9,2,0,4,1,0,0,54,38,1
28040,54,10,2,4,4,1,0,0,50,38,0
28041,54,9,2,2,2,1,0,0,40,38,1
28042,54,14,2,9,4,1,0,0,50,38,1
28043,54,10,0,7,4,0,0,0,47,38,0
28044,54,9,2,2,4,1,0,0,48,38,1
28045,54,10,5,3,4,0,0,0,40,38,0
28046,54,9,2,13,4,1,0,0,15,38,0
28047,54,4,2,2,4,1,0,0,40,38,0
28048,54,9,2,13,4,1,0,0,70,38,0
28049,54,16,2,3,4,1,0,0,60,38,1
28050,54,9,6,11,4,0,0,0,37,38,0
28051,54,9,2,9,4,1,0,0,40,38,0
28052,54,13,2,3,1,1,0,0,50,23,1
28053,55,15,2,9,4,1,0,2415,35,11,1
28054,55,13,2,3,4,1,0,2415,50,38,1
28055,55,13,2,3,4,1,0,2415,50,38,1
28056,55,10,4,0,2,0,0,2339,45,38,0
28057,55,14,2,9,4,0,0,2267,40,38,0
28058,55,10,6,4,4,1,0,2258,62,38,1
28059,55,9,2,9,4,0,0,2246,40,38,1
28060,55,9,5,9,2,0,0,2001,40,38,0
28061,55,14,2,3,4,1,0,1977,50,38,1
28062,55,14,2,3,4,1,0,1977,40,38,1
28063,55,9,2,3,4,1,0,1977,45,38,1
28064,55,14,2,12,4,1,0,1977,20,38,1
28065,55,11,2,9,4,1,0,1977,50,10,1
28066,55,14,2,9,4,1,0,1977,40,38,1
28067,55,16,2,9,4,1,0,1977,55,38,1
28068,55,14,2,3,4,1,0,1977,60,38,1
28069,55,10,2,3,4,1,0,1902,40,38,1
28070,55,9,2,12,4,0,0,1887,40,38,1
28071,55,9,2,5,4,1,0,1887,40,38,1
28072,55,9,2,12,4,1,0,1887,40,38,1
28073,55,13,2,3,4,1,0,1887,40,38,1
28074,55,13,2,3,4,1,0,1887,40,38,1
28075,55,7,2,7,2,1,0,1672,40,38,0
28076,55,9,0,0,4,0,0,1617,40,38,0
28077,55,13,4,12,4,0,0,1590,38,38,0
28078,55,13,2,3,3,1,0,1579,35,18,0
28079,55,14,2,3,4,1,99999,0,55,38,1
28080,55,13,2,11,4,1,99999,0,60,38,1
28081,55,5,0,2,4,0,99999,0,37,38,1
28082,55,15,2,3,4,1,99999,0,40,38,1
28083,55,6,2,2,4,1,99999,0,40,38,1
28084,55,9,0,3,4,1,34095,0,60,38,0
28085,55,9,0,2,4,1,27828,0,55,38,1
28086,55,14,2,9,4,1,15024,0,50,38,1
28087,55,16,2,9,4,1,15024,0,30,38,1
28088,55,13,2,3,4,1,15024,0,48,38,1
28089,55,13,2,11,4,1,15024,0,50,38,1
28090,55,13,2,3,4,1,15024,0,42,38,1
28091,55,9,2,2,4,1,15024,0,35,38,1
28092,55,13,2,3,4,1,15024,0,55,38,1
28093,55,15,2,9,4,1,15024,0,40,38,1
28094,55,15,2,3,4,1,15024,0,40,38,1
28095,55,10,2,2,2,1,15024,0,40,38,1
28096,55,13,5,3,4,1,14084,0,45,38,1
28097,55,14,0,9,4,0,14084,0,40,38,1
28098,55,9,4,9,4,1,13550,0,40,38,1
28099,55,9,2,13,4,1,7688,0,40,38,1
28100,55,14,2,9,4,1,7688,0,45,38,1
28101,55,13,2,0,4,1,7688,0,38,38,1
28102,55,10,2,2,2,1,7688,0,40,32,1
28103,55,6,2,11,4,1,7688,0,50,38,1
28104,55,12,2,9,2,1,7688,0,40,38,1
28105,55,9,2,2,4,1,7688,0,40,38,1
28106,55,13,2,9,4,1,7298,0,40,38,1
28107,55,14,2,9,4,1,7298,0,40,38,1
28108,55,13,2,3,4,1,7298,0,60,38,1
28109,55,11,6,9,4,0,6849,0,40,38,0
28110,55,9,2,0,4,1,6418,0,50,38,1
28111,55,9,2,13,4,1,5178,0,72,38,1
28112,55,11,2,13,4,1,5178,0,50,38,1
28113,55,10,2,2,4,1,5013,0,52,38,0
28114,55,9,5,6,4,1,4865,0,45,38,0
28115,55,10,0,0,4,0,4650,0,20,38,0
28116,55,9,2,11,4,1,4386,0,40,38,1
28117,55,9,2,2,4,1,4386,0,40,38,1
28118,55,9,2,11,4,1,4064,0,40,38,0
28119,55,13,2,0,4,0,3464,0,40,38,0
28120,55,9,2,13,2,1,3411,0,40,22,0
28121,55,9,2,5,4,1,3103,0,40,38,1
28122,55,9,2,2,4,1,3103,0,40,38,1
28123,55,14,2,11,4,1,3103,0,55,38,1
28124,55,14,2,9,4,0,3103,0,45,38,1
28125,55,9,2,9,4,0,2885,0,40,38,0
28126,55,6,2,7,2,1,2580,0,40,38,0
28127,55,9,2,7,2,0,2407,0,35,38,0
28128,55,14,2,11,4,1,2228,0,50,38,0
28129,55,9,6,7,4,0,2202,0,35,21,0
28130,55,14,6,9,4,0,914,0,50,38,0
28131,55,10,2,11,4,1,0,0,56,38,0
28132,55,6,2,0,4,1,0,0,40,38,0
28133,55,9,2,9,1,0,0,0,40,38,0
28134,55,10,0,0,1,0,0,0,40,38,0
28135,55,9,2,13,4,1,0,0,72,38,0
28136,55,9,4,11,4,1,0,0,38,38,0
28137,55,9,2,6,4,1,0,0,40,38,0
28138,55,3,0,7,2,1,0,0,25,38,0
28139,55,9,2,2,4,1,0,0,20,38,0
28140,55,9,6,0,4,0,0,0,40,38,0
28141,55,9,5,0,4,0,0,0,25,38,0
28142,55,10,2,13,4,1,0,0,24,38,1
28143,55,12,2,12,4,1,0,0,25,38,0
28144,55,15,2,9,4,0,0,0,10,38,0
28145,55,6,2,2,4,1,0,0,18,38,0
28146,55,9,2,2,4,1,0,0,40,38,1
28147,55,10,2,4,4,1,0,0,99,38,1
28148,55,6,2,2,4,1,0,0,40,38,0
28149,55,13,6,0,4,0,0,0,40,38,0
28150,55,16,4,9,4,1,0,0,40,8,0
28151,55,5,2,4,4,1,0,0,25,38,0
28152,55,9,5,5,4,1,0,0,40,38,0
28153,55,9,0,0,4,0,0,0,40,38,0
28154,55,13,2,11,4,1,0,0,50,38,1
28155,55,13,2,11,4,1,0,0,60,38,1
28156,55,9,6,7,4,0,0,0,25,26,0
28157,55,10,2,9,4,1,0,0,40,38,0
28158,55,9,0,9,4,1,0,0,20,38,0
28159,55,13,2,12,4,1,0,0,18,38,1
28160,55,9,0,0,4,0,0,0,40,38,0
28161,55,15,2,3,4,1,0,0,50,38,1
28162,55,9,2,4,4,1,0,0,30,38,0
28163,55,4,2,2,4,1,0,0,60,38,0
28164,55,13,2,9,4,1,0,0,40,38,1
28165,55,9,2,3,4,1,0,0,45,38,0
28166,55,4,6,7,4,0,0,0,20,38,0
28167,55,13,2,3,4,1,0,0,40,38,1
28168,55,9,6,11,4,0,0,0,38,38,0
28169,55,9,0,7,4,0,0,0,40,38,0
28170,55,9,2,13,4,1,0,0,60,38,0
28171,55,12,0,11,2,0,0,0,30,38,0
28172,55,10,0,0,2,0,0,0,40,38,0
28173,55,12,2,9,2,1,0,0,20,38,1
28174,55,9,2,2,4,1,0,0,50,38,1
28175,55,6,2,2,2,1,0,0,40,38,1
28176,55,13,2,2,4,1,0,0,40,38,0
28177,55,16,2,3,4,1,0,0,60,38,1
28178,55,10,0,12,4,0,0,0,12,38,1
28179,55,9,0,7,4,0,0,0,38,38,0
28180,55,13,2,11,4,1,0,0,40,38,0
28181,55,9,2,2,4,1,0,0,40,38,0
28182,55,9,2,8,4,0,0,0,30,38,0
28183,55,11,2,6,4,1,0,0,45,38,0
28184,55,11,6,3,0,0,0,0,38,38,0
28185,55,10,2,10,2,1,0,0,40,38,1
28186,55,9,2,9,4,1,0,0,40,38,1
28187,55,9,0,9,4,0,0,0,40,8,0
28188,55,9,0,11,4,0,0,0,40,8,0
28189,55,11,0,0,2,0,0,0,40,38,0
28190,55,11,5,9,2,0,0,0,35,38,0
28191,55,16,2,3,4,1,0,0,80,38,1
28192,55,9,2,11,4,1,0,0,50,38,1
28193,55,9,6,9,4,0,0,0,20,38,0
28194,55,7,6,0,4,0,0,0,40,38,0
28195,55,9,2,2,4,1,0,0,40,38,0
28196,55,5,2,12,4,0,0,0,23,38,0
28197,55,9,0,2,4,1,0,0,45,38,0
28198,55,4,2,4,4,1,0,0,50,38,0
28199,55,10,2,2,4,1,0,0,40,38,0
28200,55,13,0,0,4,0,0,0,73,38,0
28201,55,9,2,3,4,0,0,0,30,38,1
28202,55,14,2,9,4,1,0,0,40,38,1
28203,55,9,2,13,4,1,0,0,65,38,0
28204,55,9,6,0,4,0,0,0,40,38,0
28205,55,10,2,3,4,0,0,0,40,38,1
28206,55,10,0,0,4,0,0,0,38,38,0
28207,55,7,2,6,4,1,0,0,32,38,0
28208,55,12,0,0,4,0,0,0,40,38,0
28209,55,14,2,9,4,1,0,0,55,38,1
28210,55,9,2,13,4,1,0,0,50,38,0
28211,55,9,2,7,4,1,0,0,60,38,0
28212,55,9,2,9,4,1,0,0,30,38,1
28213,55,9,0,8,4,0,0,0,40,9,0
28214,55,4,2,13,4,1,0,0,50,38,0
28215,55,14,2,11,4,1,0,0,50,38,1
28216,55,16,4,9,4,0,0,0,60,38,0
28217,55,11,2,9,4,0,0,0,20,38,0
28218,55,9,2,3,4,1,0,0,60,38,0
28219,55,9,4,5,2,1,0,0,40,38,0
28220,55,9,0,0,4,0,0,0,40,38,1
28221,55,9,0,9,2,0,0,0,40,38,0
28222,55,9,5,0,4,0,0,0,40,38,0
28223,55,10,6,0,4,0,0,0,40,38,0
28224,55,14,6,11,4,0,0,0,40,38,0
28225,55,10,2,2,4,1,0,0,40,38,1
28226,55,10,2,11,4,0,0,0,50,38,0
28227,55,9,2,7,4,1,0,0,40,38,0
28228,55,6,4,7,4,1,0,0,29,38,0
28229,55,14,2,9,4,1,0,0,18,38,0
28230,55,9,2,13,4,1,0,0,60,38,0
28231,55,2,0,8,4,0,0,0,30,4,0
28232,55,9,0,11,4,0,0,0,50,38,1
28233,55,10,0,0,4,1,0,0,40,38,0
28234,55,9,2,10,4,1,0,0,40,38,0
28235,55,10,2,11,4,1,0,0,40,38,1
28236,55,13,3,2,4,0,0,0,55,20,0
28237,55,13,2,7,1,1,0,0,35,29,0
28238,55,11,2,6,4,1,0,0,20,38,0
28239,55,13,2,3,4,1,0,0,50,38,1
28240,55,10,2,3,4,1,0,0,70,38,1
28241,55,9,0,0,4,0,0,0,40,38,0
28242,55,14,2,9,4,1,0,0,40,38,1
28243,55,13,2,2,4,1,0,0,40,38,0
28244,55,9,0,11,4,0,0,0,40,38,0
28245,55,10,2,2,4,1,0,0,50,38,0
28246,55,15,0,9,4,0,0,0,39,38,0
28247,55,9,2,2,4,1,0,0,45,38,0
28248,55,7,5,0,2,0,0,0,40,38,0
28249,55,14,2,3,4,1,0,0,45,38,1
28250,55,6,6,13,4,1,0,0,40,38,0
28251,55,3,6,6,4,0,0,0,40,38,0
28252,55,6,2,7,4,1,0,0,40,38,0
28253,55,9,3,6,4,1,0,0,40,30,0
28254,55,9,2,2,4,1,0,0,40,38,0
28255,55,3,2,9,4,1,0,0,48,25,0
28256,55,10,2,13,2,1,0,0,35,38,0
28257,55,9,0,5,4,0,0,0,40,38,0
28258,55,9,6,0,4,0,0,0,40,38,0
28259,55,9,0,0,4,0,0,0,40,38,0
28260,55,6,2,3,4,1,0,0,45,38,0
28261,55,7,4,6,2,0,0,0,40,38,0
28262,55,9,0,7,4,1,0,0,40,38,0
28263,55,9,6,11,4,0,0,0,40,38,0
28264,55,9,6,0,4,0,0,0,40,38,0
28265,55,10,2,9,4,1,0,0,40,30,1
28266,55,9,2,11,4,1,0,0,40,38,0
28267,55,14,2,3,1,1,0,0,60,38,1
28268,55,13,2,12,4,1,0,0,55,38,1
28269,55,10,6,7,4,0,0,0,35,38,0
28270,55,12,2,3,4,1,0,0,55,38,1
28271,55,10,2,4,4,1,0,0,72,38,0
28272,55,14,2,3,4,1,0,0,60,38,0
28273,55,13,6,6,4,0,0,0,40,38,0
28274,55,9,0,3,4,0,0,0,40,38,0
28275,55,10,0,6,4,0,0,0,40,38,0
28276,55,6,2,2,4,1,0,0,45,38,0
28277,55,7,2,3,4,1,0,0,45,38,0
28278,55,10,2,0,4,0,0,0,37,38,0
28279,55,7,0,11,4,0,0,0,20,38,0
28280,55,9,2,11,4,0,0,0,50,38,0
28281,55,13,2,10,4,1,0,0,40,38,1
28282,55,10,4,0,4,1,0,0,45,38,0
28283,55,13,6,4,1,1,0,0,40,38,0
28284,55,9,2,13,4,1,0,0,44,38,0
28285,55,4,4,7,2,0,0,0,40,38,0
28286,55,9,2,7,4,1,0,0,40,38,0
28287,55,10,0,2,4,1,0,0,40,38,0
28288,55,13,0,9,4,0,0,0,40,38,0
28289,55,9,2,2,4,1,0,0,40,38,1
28290,55,13,6,9,4,0,0,0,48,38,0
28291,55,9,2,13,4,1,0,0,32,38,0
28292,55,12,2,11,4,1,0,0,60,38,0
28293,55,11,2,3,4,1,0,0,40,38,0
28294,55,6,2,13,4,1,0,0,50,38,0
28295,55,9,0,0,0,0,0,0,45,38,0
28296,55,7,6,5,4,0,0,0,40,38,0
28297,55,9,2,2,4,1,0,0,40,38,1
28298,55,9,2,3,4,1,0,0,40,38,1
28299,55,9,0,0,4,0,0,0,40,38,0
28300,55,13,4,9,4,0,0,0,40,38,0
28301,55,6,6,13,2,0,0,0,35,38,0
28302,55,16,0,3,4,0,0,0,30,38,0
28303,55,11,2,2,4,1,0,0,40,38,1
28304,55,10,2,10,4,1,0,0,40,38,1
28305,55,10,0,9,4,0,0,0,40,38,0
28306,55,13,0,11,4,0,0,0,50,10,0
28307,55,9,0,0,4,0,0,0,29,38,0
28308,55,5,2,6,1,1,0,0,40,29,0
28309,55,9,0,3,4,0,0,0,60,38,0
28310,55,9,2,3,4,1,0,0,50,38,0
28311,55,14,2,3,4,1,0,0,50,38,0
28312,55,10,2,12,4,1,0,0,50,1,1
28313,55,4,2,2,4,1,0,0,41,38,0
28314,55,10,2,11,4,1,0,0,50,38,0
28315,55,9,0,5,4,1,0,0,40,38,0
28316,55,9,2,5,4,1,0,0,40,38,0
28317,55,6,2,2,4,1,0,0,40,38,0
28318,55,6,2,13,4,1,0,0,50,38,0
28319,55,9,0,11,4,0,0,0,37,38,0
28320,55,10,0,7,4,0,0,0,38,38,0
28321,55,10,2,0,4,0,0,0,40,38,1
28322,55,9,4,2,4,1,0,0,35,38,0
28323,55,9,2,11,4,1,0,0,40,38,0
28324,55,10,2,2,4,1,0,0,40,38,0
28325,55,6,2,7,2,0,0,0,40,38,0
28326,55,14,2,9,4,1,0,0,40,38,1
28327,55,9,0,2,4,1,0,0,40,38,0
28328,55,5,2,2,4,1,0,0,55,38,0
28329,55,13,2,6,4,1,0,0,40,38,0
28330,55,14,2,3,4,1,0,0,40,38,1
28331,55,14,2,9,4,1,0,0,40,38,1
28332,55,9,0,0,4,1,0,0,25,38,0
28333,55,9,2,7,4,1,0,0,40,38,0
28334,55,9,0,2,4,1,0,0,40,38,0
28335,55,13,2,3,4,1,0,0,40,38,1
28336,55,10,2,3,2,1,0,0,25,38,0
28337,55,5,2,2,4,1,0,0,50,38,0
28338,55,9,0,2,4,1,0,0,40,38,0
28339,55,14,2,3,4,1,0,0,60,38,1
28340,55,10,0,3,0,0,0,0,40,38,0
28341,55,4,2,9,4,1,0,0,40,38,0
28342,55,14,2,9,4,1,0,0,50,38,1
28343,55,6,6,2,2,0,0,0,40,38,0
28344,55,6,4,13,4,1,0,0,60,38,0
28345,55,11,2,0,4,1,0,0,40,38,0
28346,55,13,2,9,4,1,0,0,15,38,0
28347,55,9,0,0,4,1,0,0,40,38,0
28348,55,5,2,4,4,1,0,0,40,38,0
28349,55,4,2,0,4,1,0,0,75,38,0
28350,55,9,2,11,4,1,0,0,40,38,0
28351,55,9,2,2,4,1,0,0,40,38,1
28352,55,9,6,11,4,1,0,0,40,38,0
28353,55,10,2,12,4,1,0,0,40,38,0
28354,55,13,5,2,4,1,0,0,40,38,0
28355,55,13,6,9,4,0,0,0,40,38,1
28356,55,9,2,2,4,1,0,0,40,38,0
28357,55,13,0,9,4,1,0,0,40,38,0
28358,55,4,4,7,4,0,0,0,60,38,0
28359,55,13,2,9,4,1,0,0,60,38,1
28360,55,9,0,0,4,0,0,0,40,38,0
28361,55,12,0,11,4,0,0,0,40,38,0
28362,55,9,2,7,1,1,0,0,40,29,0
28363,55,3,2,6,4,1,0,0,40,25,0
28364,55,9,2,4,4,1,0,0,40,38,1
28365,55,9,2,4,4,1,0,0,45,38,1
28366,55,10,2,3,4,1,0,0,60,38,1
28367,55,14,6,9,4,0,0,0,45,38,0
28368,55,9,0,3,4,1,0,0,60,38,1
28369,55,13,2,0,4,1,0,0,40,38,1
28370,55,10,0,10,4,1,0,0,40,38,0
28371,55,9,2,12,4,1,0,0,20,38,0
28372,55,10,2,13,4,1,0,0,99,38,0
28373,55,10,2,0,4,1,0,0,40,38,0
28374,55,4,2,13,4,1,0,0,50,38,0
28375,55,9,2,13,4,1,0,0,40,38,0
28376,55,6,2,11,4,1,0,0,35,38,0
28377,55,16,2,9,1,1,0,0,40,18,1
28378,55,13,2,3,4,1,0,0,45,38,1
28379,55,14,0,9,4,0,0,0,35,38,0
28380,55,9,2,3,1,1,0,0,55,38,0
28381,55,11,2,2,4,1,0,0,40,38,1
28382,55,9,4,9,4,0,0,0,40,38,0
28383,55,10,2,0,4,1,0,0,40,38,1
28384,55,13,2,3,4,1,0,0,40,38,1
28385,55,6,2,6,4,1,0,0,40,38,0
28386,55,9,2,7,4,1,0,0,40,38,0
28387,55,9,5,7,4,0,0,0,16,38,0
28388,55,12,0,0,1,1,0,0,40,38,0
28389,55,9,2,7,2,1,0,0,40,38,0
28390,55,10,2,9,4,1,0,0,40,38,1
28391,55,16,2,9,1,1,0,0,70,38,1
28392,55,10,3,0,2,0,0,0,35,38,0
28393,55,6,2,13,2,1,0,0,45,38,0
28394,55,14,0,3,4,1,0,0,40,38,1
28395,55,10,2,2,4,1,0,0,45,38,0
28396,55,9,0,2,2,1,0,0,48,38,1
28397,55,3,2,2,4,1,0,0,50,38,0
28398,55,13,2,9,4,1,0,0,40,38,0
28399,55,10,2,0,2,1,0,0,25,38,0
28400,55,3,2,6,4,1,0,0,40,25,0
28401,55,9,6,7,4,0,0,0,30,38,0
28402,55,13,2,3,4,1,0,0,40,38,1
28403,55,10,2,11,4,1,0,0,40,38,0
28404,55,9,6,6,2,0,0,0,44,38,0
28405,55,9,0,0,4,0,0,0,40,38,0
28406,55,9,0,7,4,0,0,0,40,38,0
28407,55,10,2,12,4,1,0,0,40,38,1
28408,55,5,4,5,2,1,0,0,37,38,0
28409,55,13,2,3,4,1,0,0,99,38,0
28410,55,15,0,9,4,0,0,0,35,38,0
28411,55,14,2,3,4,1,0,0,55,38,1
28412,55,10,0,6,4,1,0,0,40,38,0
28413,55,9,2,2,4,1,0,0,50,38,0
28414,55,13,5,7,4,0,0,0,72,38,0
28415,55,13,0,3,2,1,0,0,40,38,0
28416,55,13,2,3,4,1,0,0,40,38,1
28417,55,10,0,7,4,0,0,0,20,38,0
28418,55,9,2,4,4,1,0,0,60,38,0
28419,55,13,2,3,4,0,0,0,25,38,0
28420,55,11,2,2,4,1,0,0,50,17,1
28421,55,9,0,6,4,0,0,0,40,38,0
28422,55,15,2,3,4,1,0,0,60,38,1
28423,55,14,4,9,1,0,0,0,40,36,0
28424,55,10,2,13,4,1,0,0,6,38,1
28425,55,13,2,11,4,1,0,0,40,38,1
28426,55,5,4,9,4,0,0,0,45,38,0
28427,55,8,6,9,4,1,0,0,30,38,0
28428,55,9,5,4,4,0,0,0,55,38,0
28429,55,9,0,11,2,0,0,0,40,38,0
28430,55,13,6,11,4,0,0,0,15,38,0
28431,55,9,2,3,4,1,0,0,40,38,0
28432,55,8,6,0,4,0,0,0,40,38,0
28433,55,9,2,2,4,1,0,0,60,38,0
28434,55,10,0,12,4,0,0,0,40,38,0
28435,55,9,2,9,4,1,0,0,50,38,1
28436,55,10,2,9,4,1,0,0,40,38,1
28437,55,13,2,3,4,1,0,0,45,38,1
28438,55,10,2,13,4,1,0,0,84,38,0
28439,55,9,0,6,4,0,0,0,40,38,0
28440,55,12,3,9,4,0,0,0,5,38,0
28441,55,4,0,9,4,0,0,0,40,38,0
28442,55,9,0,13,4,1,0,0,40,38,0
28443,55,13,2,9,4,1,0,0,40,38,1
28444,55,13,0,9,4,0,0,0,40,38,1
28445,55,9,2,4,4,1,0,0,53,38,1
28446,55,14,2,9,2,1,0,0,40,38,1
28447,55,10,0,9,2,0,0,0,37,38,0
28448,55,12,2,9,1,1,0,0,40,38,1
28449,55,13,2,9,4,0,0,0,60,38,0
28450,55,14,0,9,4,0,0,0,45,38,0
28451,55,13,2,9,4,1,0,0,40,38,1
28452,55,9,2,9,4,1,0,0,46,38,0
28453,55,13,2,9,4,0,0,0,8,38,0
28454,55,10,4,0,4,0,0,0,36,38,0
28455,55,14,2,9,4,1,0,0,40,38,1
28456,55,15,6,9,4,1,0,0,55,38,1
28457,55,16,2,9,4,1,0,0,40,38,1
28458,55,9,2,6,4,1,0,0,40,38,1
28459,55,9,4,0,4,0,0,0,45,38,0
28460,55,6,4,7,4,1,0,0,40,38,0
28461,55,9,0,0,4,0,0,0,40,38,0
28462,55,10,4,0,4,1,0,0,40,38,0
28463,55,10,2,2,4,1,0,0,38,38,0
28464,55,10,5,3,4,0,0,0,10,38,0
28465,55,10,0,0,4,0,0,0,40,38,0
28466,55,9,2,3,4,1,0,0,40,38,1
28467,55,10,0,12,4,1,0,0,40,38,0
28468,55,8,0,6,4,0,0,0,40,21,0
28469,55,14,4,9,4,0,0,0,45,38,0
28470,55,9,5,10,4,1,0,0,81,38,0
28471,55,5,2,2,4,1,0,0,48,38,0
28472,56,14,0,11,4,0,0,2339,60,38,0
28473,56,4,2,5,4,1,0,2002,40,38,0
28474,56,13,4,13,2,1,0,2001,65,38,0
28475,56,10,0,3,4,0,0,1980,40,38,0
28476,56,14,2,2,4,1,0,1977,44,38,1
28477,56,15,2,9,4,1,0,1977,50,38,1
28478,56,10,2,3,4,0,0,1977,50,38,1
28479,56,9,6,11,4,0,0,1974,40,38,0
28480,56,9,2,7,4,1,0,1902,60,38,1
28481,56,13,2,9,4,1,0,1902,65,38,1
28482,56,10,2,2,4,1,0,1902,60,38,1
28483,56,9,2,11,4,1,0,1902,40,38,1
28484,56,9,2,7,4,1,0,1887,50,1,1
28485,56,3,2,3,4,1,0,1887,67,38,1
28486,56,14,0,11,4,1,0,1876,60,38,0
28487,56,10,2,11,4,1,0,1848,50,38,1
28488,56,10,2,3,4,1,0,1672,40,38,0
28489,56,14,0,9,4,1,0,1669,40,38,0
28490,56,16,0,9,4,0,0,1669,38,38,0
28491,56,8,2,3,4,1,0,1651,40,38,0
28492,56,9,0,0,4,0,0,1617,40,38,0
28493,56,16,2,9,4,1,99999,0,70,38,1
28494,56,9,6,0,4,0,99999,0,40,38,1
28495,56,15,2,9,4,1,99999,0,40,38,1
28496,56,14,0,3,4,1,27828,0,60,38,1
28497,56,10,3,4,4,0,27828,0,20,38,1
28498,56,13,2,11,4,1,15024,0,50,38,1
28499,56,13,2,3,4,1,15024,0,50,38,1
28500,56,13,2,9,4,1,15024,0,40,38,1
28501,56,11,2,3,4,1,15024,0,40,38,1
28502,56,11,2,11,4,1,15024,0,40,38,1
28503,56,13,4,3,4,1,14084,0,45,38,1
28504,56,13,4,3,4,0,8614,0,55,38,1
28505,56,10,2,3,4,1,7688,0,50,38,1
28506,56,13,2,9,4,1,7688,0,40,38,1
28507,56,13,2,11,2,1,7688,0,45,38,1
28508,56,13,2,3,4,1,7688,0,40,38,1
28509,56,10,2,3,4,0,7688,0,50,38,1
28510,56,13,2,0,4,1,5178,0,44,38,1
28511,56,4,2,6,4,0,5013,0,45,38,0
28512,56,9,2,2,4,1,5013,0,40,38,0
28513,56,13,2,3,4,1,4508,0,40,38,0
28514,56,10,6,3,4,1,4416,0,60,38,0
28515,56,12,0,0,4,0,4101,0,40,38,0
28516,56,9,0,9,4,0,4101,0,40,38,0
28517,56,5,2,3,4,1,3411,0,50,3,0
28518,56,9,2,2,4,1,3103,0,40,38,1
28519,56,9,2,13,4,1,3103,0,45,38,1
28520,56,13,4,9,4,0,2907,0,52,4,0
28521,56,9,2,2,4,1,2885,0,45,38,0
28522,56,16,2,9,1,1,2885,0,40,2,0
28523,56,9,6,7,2,0,594,0,20,38,0
28524,56,13,2,12,4,1,0,0,40,38,1
28525,56,10,2,11,4,1,0,0,50,38,0
28526,56,9,2,0,4,1,0,0,35,38,0
28527,56,12,3,7,4,1,0,0,25,19,0
28528,56,10,2,11,4,1,0,0,45,38,0
28529,56,10,2,2,4,1,0,0,50,38,1
28530,56,9,2,3,4,1,0,0,55,38,1
28531,56,9,2,7,4,1,0,0,50,40,0
28532,56,10,2,11,4,1,0,0,60,38,0
28533,56,9,6,0,2,0,0,0,38,38,0
28534,56,4,0,6,4,0,0,0,40,38,0
28535,56,9,2,2,4,1,0,0,48,38,1
28536,56,9,4,2,4,1,0,0,40,38,0
28537,56,6,2,11,4,1,0,0,40,38,0
28538,56,9,0,0,4,0,0,0,46,38,0
28539,56,10,6,0,4,0,0,0,40,38,0
28540,56,9,0,2,4,0,0,0,40,38,0
28541,56,4,6,13,4,1,0,0,20,38,0
28542,56,7,2,4,4,1,0,0,50,38,0
28543,56,7,0,6,4,0,0,0,40,38,0
28544,56,9,2,13,0,1,0,0,40,38,0
